60|AP|FR|CA1|125|F|0.043|0.0|M||||M|O|550|99
60|AP|FR|CA1|157|B|0.670|0.0|M|D|||H|A|550|99
61|AP|FR|CA1|083|I|0.099|0.0|M||||M|O|550|99
61|AP|FR|CA1|125|F|0.80|0.0|M||||M|O|550|99
61|AP|FR|CA1|157|B|1.10|0.0|M|D|||H|A|550|99
61|AP|FR|CA1|623|I|0.083|0.0|M|M|||M|O|550|99
62|AP|FR|CA1|125|F|1.20|0.0|M||||M|O|550|99
62|AP|FR|CA1|157|B|0.330|0.0|M|D|||H|A|550|99
63|AP|FR|CA1|057|C|0.005|0.0|M|M||Q|M|R|552|02
63|AP|FR|CA1|125|F|1.10|0.0|M||||M|O|550|99
63|AP|FR|CA1|157|B|0.480|0.0|M|D|||H|A|550|99
64|AP|FR|CA1|125|F|0.70|0.0|M||||M|O|550|99
64|AP|FR|CA1|157|B|0.660|0.0|M|D|||H|A|550|99
65|AP|FR|CA1|083|I|0.110|0.0|M||||M|O|550|99
65|AP|FR|CA1|125|F|0.110|0.0|M||||M|O|550|99
65|AP|FR|CA1|157|B|1.10|0.0|M|D|||H|A|550|99
65|AP|FR|CA1|160|C|0.005|0.0|M|D||Q|M|R|552|02
65|AP|FR|US1|192|B|0.050|0.0|M|D||Q|M|O|600|11
66|AP|FR|CA1|125|F|2.40|0.0|M||||M|O|550|99
66|AP|FR|CA1|157|B|0.330|0.0|M|D|||H|A|550|99
66|AP|FR|US1|192|B|0.220|0.0|M|D|||H|O|600|11
66|AP|FR|CA1|623|I|0.770|0.0|M|M|||M|O|550|99
67|AP|FR|CA1|125|F|1.10|0.0|M||||M|O|550|99
67|AP|FR|CA1|157|B|0.770|0.0|M|D|||H|A|550|99
68|AP|FR|CA1|042|C|0.025|0.0|M|D||Q|M|O|552|02
68|AP|FR|CA1|083|I|0.015|0.0|M|||Q|M|O|550|99
68|AP|FR|CA1|125|F|1.30|0.0|M||||M|O|550|99
68|AP|FR|CA1|157|B|0.290|0.0|M|D|||H|A|550|99
69|AP|FR|CA1|042|C|0.025|0.0|M|D||Q|M|R|552|02
69|AP|FR|CA1|057|C|0.005|0.0|M|D||Q|M|R|552|02
69|AP|FR|CA1|102|E|0.110|0.0|M|M|||M|O|553|12
69|AP|FR|CA1|125|F|2.20|0.0|M||||M|O|550|99
69|AP|FR|CA1|157|B|1.70|0.0|M|D|||H|A|550|99
